17.3311678664  6.03
18.7449938117  6.1
62.2384770706  5.56
16.7066736122  6.03
34.2756576045  5.36
13.2864783363  6.17
31.9167394826  5.96
306.164117373  5.3
40.5884957427  5.43
62.8945591156  6.32
6.97218788575  7.08
3.06946187503  7.16
54.624004106  6.92
12.628580901  6.32
17.7222029314  7.58
13.5054144033  5.69
15.1280102301  7.84
21.6187566152  6.39
8.90122159074  6.61
41.9438661212  5.36
17.9095512076  7.33
27.5169596149  7.58
12.7160827122  5.49
151.511019943  6.17
27.7711142533  5.56
144.136904651  6.1
155.121105042  7.33
115.797210164  7.49
20.8708158223  6.92
36.8088531926  8.2
163.15856394  6.32
106.767095864  6.46
30.3358976322  6.69
92.6629657482  6.24
22.0490041101  8.29
36.6814127954  6.32
19.0924595101  6.32
16.1333733637  8.48
2.14869592813  5.43
20.0390039989  5.3
7.45435554248  6.1
58.0489193966  8.48
55.4441974317  7.58
24.5654981077  5.82
22.8797266994  6.1
34.4328704022  6.03
3.46412772056  6.46
23.2740294669  6.17
26.0174472487  7.93
18.3281802048  6.1
21.5072916524  5.43
14.9526435296  6.03
15.9866898296  6.1
23.3023495551  6.03
77.8758858115  5.62
20.9056713156  5.82
9.97847417925  6.1
18.8680772722  5.96
388.989120149  5.76
25.5018764109  5.69
3.33269346473  6.46
31.4944797049  7.33
17.7904616057  7.66
17.5827809584  6.24
12.3243214911  6.1
5.87569216034  6.77
6.41704154001  5.49
27.2624418985  6.32
23.9286591996  5.62
17.2941339048  5.62
73.9749751911  5.96
33.6203017156  5.43
2.23619773933  5.49
9.33981988091  6.69
3.63949442102  5.62
4.99885865807  5.36
14.7772768291  5.49
77.9811784474  6.32
19.2612908056  5.36
8.70225481673  5.82
13.6992980845  5.43
45.3902030171  6.92
18.0671270834  6.1
9.25231806971  6.32
0.219299145081  5.62
18.6781874496  5.82
5.58341432625  7.93
6.18285619468  5.43
26.0515765859  5.49
88.2766197685  5.36
5.79436267608  6.77
95.2215768001  7.49
10.6552516733  5.76
40.5137016635  5.82
94.0023606922  5.56
16.0731024066  5.89
24.9696039826  5.89
90.2096473321  7.49
7.50809109459  6.46
11.6195869868  6.17
100.812978844  5.3
8.65178696712  5.3
1.14006509198  6.24
13.7915199104  7.49
43.9894478818  6.46
8.75671652495  6.69
163.463912584  6.84
9.40698932104  5.62
12.3090722128  7.08
11.9706834658  7.49
11.9706834658  7.24
39.3652857762  6.1
22.5671164942  6.1
25.1464229953  6.1
4.209526967  6.84
6.22642556125  6.92
135.755247757  6.03
18.0438900879  5.82
16.2862292248  7.49
29.4416363833  6.24
12.1899826109  6.24
45.3426397919  7.49
25.2622448948  6.54
9.38012154499  6.03
12.701196512  6.24
6.0510588608  5.36
13.0323236979  5.76
35.1946081611  5.3
8.41905393401  6.17
23.6835815127  7.49
8.76978733492  5.89
26.2668818723  6.03
16.2542783559  5.62
28.538661261  6.17
7.5160788118  5.69
187.412177999  6.54
45.8839891716  7.58
1.2714993478  7.84
39.1129465282  6.46
7.80508894339  7.75
9.9098524269  6.32
29.00921042  6.03
0.701466801816  6.03
18.071120942  7.08
10.1716317044  6.17
35.9356504709  6.1
13.9440126934  5.96
16.5469192681  5.82
27.0696474514  6.1
15.995766781  6.32
24.3334912307  5.43
18.2083644467  7.49
16.81160317  7.0
54.2191720749  5.96
25.7585725957  6.24
7.34688443827  6.92
18.269724638  8.11
21.0984657627  8.02
58.1723659353  6.03
4.25345941163  6.46
13.9000802488  8.2
15.1229271373  8.29
9.73448572644  6.03
5.14372680193  5.36
18.270087716  5.89
